2025-01-04 19:35:57,861 - WARNING: Sound achievement not found
2025-01-04 21:40:13,339 - WARNING: Sound achievement not found
2025-01-04 21:42:22,642 - WARNING: Sound achievement not found
2025-01-04 22:31:29,953 - WARNING: Sound achievement not found
2025-01-04 22:42:12,774 - WARNING: Sound achievement not found
2025-01-04 22:44:47,597 - WARNING: Sound achievement not found
2025-01-04 22:46:51,705 - WARNING: Sound achievement not found
2025-01-06 00:55:35,438 - WARNING: Sound achievement not found
2025-01-06 00:57:12,112 - WARNING: Sound achievement not found
2025-01-06 00:58:50,713 - WARNING: Sound achievement not found
2025-01-06 01:01:19,661 - WARNING: Sound achievement not found
2025-01-07 11:17:19,277 - WARNING: Sound achievement not found
2025-01-07 11:22:25,913 - WARNING: Sound achievement not found
2025-01-07 11:48:14,471 - WARNING: Sound achievement not found
2025-01-07 11:49:25,691 - WARNING: Sound achievement not found
2025-01-07 11:57:00,380 - WARNING: Sound achievement not found
2025-01-07 11:58:09,842 - WARNING: Sound achievement not found
2025-01-07 11:59:49,826 - WARNING: Sound achievement not found
2025-01-07 12:12:39,176 - WARNING: Sound achievement not found
2025-01-07 12:24:34,959 - WARNING: Sound achievement not found
2025-01-07 12:45:18,800 - WARNING: Sound achievement not found
2025-01-07 12:47:02,891 - WARNING: Sound achievement not found
2025-01-07 12:57:20,069 - WARNING: Sound achievement not found
2025-01-07 15:14:21,143 - WARNING: Sound achievement not found
2025-01-07 15:24:20,399 - WARNING: Sound achievement not found
2025-01-09 23:05:32,777 - INFO: Checking collision for head position: (420, 300)
2025-01-09 23:05:32,969 - INFO: Checking collision for head position: (440, 300)
2025-01-09 23:05:33,170 - INFO: Checking collision for head position: (460, 300)
2025-01-09 23:05:33,370 - INFO: Checking collision for head position: (480, 300)
2025-01-09 23:05:33,571 - INFO: Checking collision for head position: (500, 300)
2025-01-09 23:05:33,772 - INFO: Checking collision for head position: (520, 300)
2025-01-09 23:05:33,973 - INFO: Checking collision for head position: (540, 300)
2025-01-09 23:05:34,176 - INFO: Checking collision for head position: (560, 300)
2025-01-09 23:05:34,400 - INFO: Checking collision for head position: (580, 300)
2025-01-09 23:05:34,579 - INFO: Checking collision for head position: (600, 300)
2025-01-09 23:05:34,777 - INFO: Checking collision for head position: (620, 300)
2025-01-09 23:05:34,978 - INFO: Checking collision for head position: (640, 300)
2025-01-09 23:05:35,179 - INFO: Checking collision for head position: (660, 300)
2025-01-09 23:05:35,379 - INFO: Checking collision for head position: (680, 300)
2025-01-09 23:05:35,581 - INFO: Checking collision for head position: (700, 300)
2025-01-09 23:05:35,781 - INFO: Checking collision for head position: (720, 300)
2025-01-09 23:05:35,982 - INFO: Checking collision for head position: (740, 300)
2025-01-09 23:05:36,183 - INFO: Checking collision for head position: (760, 300)
2025-01-09 23:05:36,384 - INFO: Checking collision for head position: (780, 300)
2025-01-09 23:05:36,584 - INFO: Checking collision for head position: (800, 300)
2025-01-09 23:05:36,584 - WARNING: Wall collision detected!
2025-01-09 23:05:36,786 - INFO: Checking collision for head position: (420, 300)
2025-01-09 23:05:36,987 - INFO: Checking collision for head position: (440, 300)
2025-01-09 23:05:37,188 - INFO: Checking collision for head position: (460, 300)
2025-01-09 23:05:37,388 - INFO: Checking collision for head position: (480, 300)
2025-01-09 23:05:37,588 - INFO: Checking collision for head position: (500, 300)
2025-01-09 23:05:37,788 - INFO: Checking collision for head position: (520, 300)
2025-01-09 23:05:37,988 - INFO: Checking collision for head position: (540, 300)
2025-01-09 23:05:38,189 - INFO: Checking collision for head position: (560, 300)
2025-01-09 23:05:38,390 - INFO: Checking collision for head position: (580, 300)
2025-01-09 23:05:38,591 - INFO: Checking collision for head position: (600, 300)
2025-01-09 23:05:38,792 - INFO: Checking collision for head position: (620, 300)
2025-01-09 23:05:38,993 - INFO: Checking collision for head position: (640, 300)
2025-01-09 23:05:39,195 - INFO: Checking collision for head position: (660, 300)
2025-01-09 23:16:40,295 - WARNING: Sound achievement not found
2025-01-09 23:16:40,297 - INFO: Checking collision for head position: (420, 300)
2025-01-09 23:16:40,467 - INFO: Checking collision for head position: (440, 300)
2025-01-09 23:16:40,669 - INFO: Checking collision for head position: (460, 300)
2025-01-09 23:16:40,871 - INFO: Checking collision for head position: (480, 300)
2025-01-09 23:16:41,096 - INFO: Checking collision for head position: (500, 300)
2025-01-09 23:16:41,269 - INFO: Checking collision for head position: (520, 300)
2025-01-09 23:16:41,495 - INFO: Checking collision for head position: (540, 300)
2025-01-09 23:16:41,681 - INFO: Checking collision for head position: (560, 300)
2025-01-09 23:16:41,965 - INFO: Checking collision for head position: (580, 300)
2025-01-09 23:16:42,171 - INFO: Checking collision for head position: (600, 300)
2025-01-09 23:16:42,372 - INFO: Checking collision for head position: (620, 300)
2025-01-09 23:16:42,567 - INFO: Checking collision for head position: (640, 300)
2025-01-09 23:16:42,756 - INFO: Checking collision for head position: (660, 300)
2025-01-09 23:16:42,958 - INFO: Checking collision for head position: (680, 300)
2025-01-09 23:16:43,160 - INFO: Checking collision for head position: (700, 300)
2025-01-09 23:16:43,363 - INFO: Checking collision for head position: (700, 280)
2025-01-09 23:16:43,561 - INFO: Checking collision for head position: (700, 260)
2025-01-09 23:16:43,761 - INFO: Checking collision for head position: (700, 240)
2025-01-09 23:16:43,959 - INFO: Checking collision for head position: (700, 220)
2025-01-09 23:16:44,160 - INFO: Checking collision for head position: (700, 200)
2025-01-09 23:16:44,364 - INFO: Checking collision for head position: (680, 200)
2025-01-09 23:16:44,564 - INFO: Checking collision for head position: (660, 200)
2025-01-09 23:16:44,763 - INFO: Checking collision for head position: (640, 200)
2025-01-09 23:16:44,963 - INFO: Checking collision for head position: (620, 200)
2025-01-09 23:16:45,164 - INFO: Checking collision for head position: (600, 200)
2025-01-09 23:16:45,363 - INFO: Checking collision for head position: (600, 180)
2025-01-09 23:16:45,563 - INFO: Checking collision for head position: (600, 160)
2025-01-09 23:16:45,765 - INFO: Checking collision for head position: (600, 140)
2025-01-09 23:16:45,965 - INFO: Checking collision for head position: (580, 140)
2025-01-09 23:16:46,165 - INFO: Checking collision for head position: (560, 140)
2025-01-09 23:16:46,365 - INFO: Checking collision for head position: (540, 140)
2025-01-09 23:16:46,566 - INFO: Checking collision for head position: (520, 140)
2025-01-09 23:16:46,766 - INFO: Checking collision for head position: (500, 140)
2025-01-09 23:16:46,967 - INFO: Checking collision for head position: (480, 140)
2025-01-09 23:16:47,168 - INFO: Checking collision for head position: (460, 140)
2025-01-09 23:16:47,368 - INFO: Checking collision for head position: (460, 120)
2025-01-09 23:16:47,568 - INFO: Checking collision for head position: (460, 100)
2025-01-09 23:16:47,769 - INFO: Checking collision for head position: (440, 100)
2025-01-09 23:16:47,967 - INFO: Checking collision for head position: (420, 100)
2025-01-09 23:16:48,168 - INFO: Checking collision for head position: (400, 100)
2025-01-09 23:16:48,368 - INFO: Checking collision for head position: (380, 100)
2025-01-09 23:16:48,568 - INFO: Checking collision for head position: (360, 100)
2025-01-09 23:16:48,773 - INFO: Checking collision for head position: (340, 100)
2025-01-09 23:16:48,970 - INFO: Checking collision for head position: (320, 100)
2025-01-09 23:16:49,171 - INFO: Checking collision for head position: (300, 100)
2025-01-09 23:16:49,370 - INFO: Checking collision for head position: (280, 100)
2025-01-09 23:16:49,576 - INFO: Checking collision for head position: (260, 100)
2025-01-09 23:16:49,785 - INFO: Checking collision for head position: (260, 120)
2025-01-09 23:16:49,955 - INFO: Checking collision for head position: (260, 140)
2025-01-09 23:16:50,135 - INFO: Checking collision for head position: (260, 160)
2025-01-09 23:16:50,317 - INFO: Checking collision for head position: (260, 180)
2025-01-09 23:16:50,498 - INFO: Checking collision for head position: (240, 180)
2025-01-09 23:16:50,678 - INFO: Checking collision for head position: (220, 180)
2025-01-09 23:16:50,861 - INFO: Checking collision for head position: (200, 180)
2025-01-09 23:16:51,043 - INFO: Checking collision for head position: (180, 180)
2025-01-09 23:16:51,222 - INFO: Checking collision for head position: (160, 180)
2025-01-09 23:16:51,406 - INFO: Checking collision for head position: (140, 180)
2025-01-09 23:16:51,593 - INFO: Checking collision for head position: (120, 180)
2025-01-09 23:16:56,296 - INFO: Checking collision for head position: (100, 180)
2025-01-09 23:16:56,477 - INFO: Checking collision for head position: (80, 180)
2025-01-09 23:16:56,663 - INFO: Checking collision for head position: (60, 180)
2025-01-09 23:16:56,839 - INFO: Checking collision for head position: (40, 180)
2025-01-09 23:16:57,021 - INFO: Checking collision for head position: (20, 180)
2025-01-09 23:16:57,203 - INFO: Checking collision for head position: (20, 200)
2025-01-09 23:16:57,383 - INFO: Checking collision for head position: (20, 220)
2025-01-09 23:16:57,568 - INFO: Checking collision for head position: (20, 240)
2025-01-09 23:16:57,747 - INFO: Checking collision for head position: (20, 260)
2025-01-09 23:16:57,929 - INFO: Checking collision for head position: (20, 280)
2025-01-09 23:16:58,110 - INFO: Checking collision for head position: (20, 300)
2025-01-09 23:16:58,291 - INFO: Checking collision for head position: (20, 320)
2025-01-09 23:16:58,473 - INFO: Checking collision for head position: (20, 340)
2025-01-09 23:16:58,656 - INFO: Checking collision for head position: (20, 360)
2025-01-09 23:16:58,836 - INFO: Checking collision for head position: (40, 360)
2025-01-09 23:16:59,002 - INFO: Checking collision for head position: (60, 360)
2025-01-09 23:16:59,167 - INFO: Checking collision for head position: (80, 360)
2025-01-09 23:16:59,335 - INFO: Checking collision for head position: (100, 360)
2025-01-09 23:16:59,502 - INFO: Checking collision for head position: (120, 360)
2025-01-09 23:16:59,670 - INFO: Checking collision for head position: (140, 360)
2025-01-09 23:16:59,834 - INFO: Checking collision for head position: (140, 380)
2025-01-09 23:17:00,001 - INFO: Checking collision for head position: (140, 400)
2025-01-09 23:17:00,171 - INFO: Checking collision for head position: (140, 420)
2025-01-09 23:17:00,333 - INFO: Checking collision for head position: (140, 440)
2025-01-09 23:17:00,502 - INFO: Checking collision for head position: (140, 460)
2025-01-09 23:17:00,665 - INFO: Checking collision for head position: (140, 480)
2025-01-09 23:17:00,831 - INFO: Checking collision for head position: (140, 500)
2025-01-09 23:17:00,998 - INFO: Checking collision for head position: (140, 520)
2025-01-09 23:17:01,164 - INFO: Checking collision for head position: (140, 540)
2025-01-09 23:17:01,333 - INFO: Checking collision for head position: (160, 540)
2025-01-09 23:17:01,498 - INFO: Checking collision for head position: (180, 540)
2025-01-09 23:17:01,664 - INFO: Checking collision for head position: (200, 540)
2025-01-09 23:17:01,831 - INFO: Checking collision for head position: (220, 540)
2025-01-09 23:17:01,997 - INFO: Checking collision for head position: (240, 540)
2025-01-09 23:17:02,163 - INFO: Checking collision for head position: (260, 540)
2025-01-09 23:17:02,330 - INFO: Checking collision for head position: (280, 540)
2025-01-09 23:17:02,497 - INFO: Checking collision for head position: (300, 540)
2025-01-09 23:17:02,663 - INFO: Checking collision for head position: (320, 540)
2025-01-09 23:17:02,830 - INFO: Checking collision for head position: (340, 540)
2025-01-09 23:17:02,996 - INFO: Checking collision for head position: (360, 540)
2025-01-09 23:17:03,167 - INFO: Checking collision for head position: (380, 540)
2025-01-09 23:17:03,329 - INFO: Checking collision for head position: (400, 540)
2025-01-09 23:17:03,494 - INFO: Checking collision for head position: (420, 540)
2025-01-09 23:17:03,662 - INFO: Checking collision for head position: (440, 540)
2025-01-09 23:17:03,828 - INFO: Checking collision for head position: (460, 540)
2025-01-09 23:17:03,994 - INFO: Checking collision for head position: (480, 540)
2025-01-09 23:17:04,160 - INFO: Checking collision for head position: (500, 540)
2025-01-09 23:17:04,327 - INFO: Checking collision for head position: (520, 540)
2025-01-09 23:17:04,493 - INFO: Checking collision for head position: (540, 540)
2025-01-09 23:17:04,659 - INFO: Checking collision for head position: (560, 540)
2025-01-09 23:17:04,826 - INFO: Checking collision for head position: (560, 520)
2025-01-09 23:17:04,995 - INFO: Checking collision for head position: (560, 500)
2025-01-09 23:17:05,162 - INFO: Checking collision for head position: (560, 480)
2025-01-09 23:17:05,325 - INFO: Checking collision for head position: (560, 460)
2025-01-09 23:17:05,493 - INFO: Checking collision for head position: (560, 440)
2025-01-09 23:17:05,661 - INFO: Checking collision for head position: (540, 440)
2025-01-09 23:17:05,827 - INFO: Checking collision for head position: (520, 440)
2025-01-09 23:17:05,994 - INFO: Checking collision for head position: (520, 420)
2025-01-09 23:17:06,160 - INFO: Checking collision for head position: (520, 400)
2025-01-09 23:17:06,331 - INFO: Checking collision for head position: (520, 380)
2025-01-09 23:17:06,495 - INFO: Checking collision for head position: (520, 360)
2025-01-09 23:17:06,660 - INFO: Checking collision for head position: (520, 340)
2025-01-09 23:17:06,826 - INFO: Checking collision for head position: (520, 320)
2025-01-09 23:17:07,006 - INFO: Checking collision for head position: (520, 300)
2025-01-09 23:17:07,160 - INFO: Checking collision for head position: (520, 280)
2025-01-09 23:17:07,327 - INFO: Checking collision for head position: (540, 280)
2025-01-09 23:17:07,494 - INFO: Checking collision for head position: (560, 280)
2025-01-09 23:17:07,663 - INFO: Checking collision for head position: (580, 280)
2025-01-09 23:17:07,828 - INFO: Checking collision for head position: (600, 280)
2025-01-09 23:17:07,993 - INFO: Checking collision for head position: (620, 280)
2025-01-09 23:17:08,160 - INFO: Checking collision for head position: (620, 260)
2025-01-09 23:17:08,327 - INFO: Checking collision for head position: (620, 240)
2025-01-09 23:17:08,493 - INFO: Checking collision for head position: (620, 220)
2025-01-09 23:17:08,668 - INFO: Checking collision for head position: (620, 200)
2025-01-09 23:17:08,827 - INFO: Checking collision for head position: (620, 180)
2025-01-09 23:17:08,994 - INFO: Checking collision for head position: (620, 160)
2025-01-09 23:17:09,160 - INFO: Checking collision for head position: (620, 140)
2025-01-09 23:17:09,328 - INFO: Checking collision for head position: (620, 120)
2025-01-09 23:17:09,493 - INFO: Checking collision for head position: (620, 100)
2025-01-09 23:17:09,662 - INFO: Checking collision for head position: (620, 80)
2025-01-09 23:17:09,827 - INFO: Checking collision for head position: (620, 60)
2025-01-09 23:17:09,994 - INFO: Checking collision for head position: (620, 40)
2025-01-09 23:17:10,161 - INFO: Checking collision for head position: (620, 20)
2025-01-09 23:17:10,329 - INFO: Checking collision for head position: (620, 0)
2025-01-09 23:17:10,496 - INFO: Checking collision for head position: (600, 0)
2025-01-09 23:17:10,665 - INFO: Checking collision for head position: (580, 0)
2025-01-09 23:17:10,829 - INFO: Checking collision for head position: (560, 0)
2025-01-09 23:17:10,996 - INFO: Checking collision for head position: (540, 0)
2025-01-09 23:17:11,163 - INFO: Checking collision for head position: (520, 0)
2025-01-09 23:17:11,328 - INFO: Checking collision for head position: (520, 20)
2025-01-09 23:17:11,494 - INFO: Checking collision for head position: (520, 40)
2025-01-09 23:17:11,663 - INFO: Checking collision for head position: (520, 60)
2025-01-09 23:17:11,829 - INFO: Checking collision for head position: (520, 80)
2025-01-09 23:17:12,000 - INFO: Checking collision for head position: (520, 100)
2025-01-09 23:17:12,160 - INFO: Checking collision for head position: (520, 120)
2025-01-09 23:17:12,328 - INFO: Checking collision for head position: (520, 140)
2025-01-09 23:17:12,495 - INFO: Checking collision for head position: (540, 140)
2025-01-09 23:17:12,660 - INFO: Checking collision for head position: (560, 140)
